Date,Close, NASDAQ Composite Index, S&P 500 Index,S&P 500 Volatility Index (VIX), Gold spot closing price per troy ounce($/oz),U.S. Dollar Index,Eurozone: Benchmark Rate (Major Refinancing Rate),USA: Federal Funds Target Rate,China: T-Bond Yield: 10Y,US 10-Year Breakeven Inflation Rate,World: Geopolitical Risk Index,Index of Global Real Economic Activity (Kilian),latest_size,latest_weight,latest_transaction_count,latest_input_value,latest_tansaction_fee,SMA,EMA,MACD,MACD_signal,MACD_diff,Google_trends,Decred - Tweets
2018/4/2,7061.622526,6870.12,2581.88,23.62,1331.53,90.0335,0,1.75,3.7509,2.05,112.7157079,-29.73687847,530607,1828224,1259,300039513,1129,6925.936545,7147.296446,-452.9623694,-443.5994886,-9.362880731,18.86666667,53703.91667
2018/4/1,6830.630577,6918.4525,2596.6275,22.7075,1329.61,90.01663333,0,1.75,3.744233333,2.05,112.3390019,-29.66078073,803996,2835923,1535,7864316,2288,6915.715273,7089.720833,-450.2974871,-444.9390883,-5.358398754,19,53949.5
2018/3/31,6955.124518,6966.785,2611.375,21.795,1327.69,89.99976667,0,1.75,3.737566667,2.05,111.962296,-29.584683,1016587,3010501,1876,162183667,727,6926.797569,7065.248776,-433.1468805,-442.5806467,9.433766297,19.12903226,54195.08333
2018/3/30,6880.453144,7015.1175,2626.1225,20.8825,1325.77,89.9829,0,1.75,3.7309,2.05,110.4309758,-29.67270874,925547,3165524,2131,379043057,708,6937.555722,7031.64957,-420.7303395,-438.2105853,17.48024579,19.25806452,54440.66667
2018/3/29,7178.058623,7063.45,2640.87,19.97,1323.85,90.0937,0,1.75,3.7511,2.05,108.8996557,-29.76073448,868018,2950330,2068,12925747,1239,6955.269249,7058.269398,-382.4670246,-427.0618732,44.59484856,19.38709677,54686.25
2018/3/28,7954.826953,6949.23,2605,22.87,1332.45,90.0856,0,1.75,3.7233,2.05,107.3683355,-29.84876023,192507,694341,424,1112353,2476,7061.336758,7221.279862,-286.1656202,-398.8826226,112.7170023,19.51612903,54931.83333
2018/3/27,7828.221732,7008.81,2612.62,22.5,1341.45,89.3451,0,1.75,3.7507,2.07,105.8370154,-29.93678597,204313,710074,523,13903104,860,7180.429263,7331.63293,-217.5542171,-362.6169415,145.0627244,19.64516129,55177.41667
2018/3/26,8187.383924,7220.54,2658.55,21.03,1352.4,89.0738,0,1.75,3.7431,2.08,104.3056952,-30.02481171,126693,429567,308,729390,5000,7317.19499,7487.22402,-132.6684789,-316.627249,183.95877,19.77419355,55423
2018/3/25,8466.556129,7144.583333,2635.12,22.31,1350.466667,89.22076667,0,1.75,3.744666667,2.076666667,102.774375,-30.11283745,72202,266038,126,566346,2481,7479.756992,7665.284403,-42.38051978,-261.7779031,219.3973833,19.90322581,55668.58333
2018/3/24,8661.018753,7068.626667,2611.69,23.59,1348.533333,89.36773333,0,1.75,3.746233333,2.073333333,101.2430549,-30.20086319,770371,2734528,1725,31520000,1566,7600.389688,7846.327012,44.35356658,-200.5516092,244.9051758,20.03225806,55914.16667
2018/3/23,8865.051157,6992.67,2588.26,24.87,1346.6,89.5147,0,1.75,3.7478,2.07,99.71173471,-30.28888894,550887,1901307,1229,45775868,1659,7780.732551,8031.549584,128.0782583,-134.8256357,262.903894,20.16129032,56159.75
2018/3/22,8721.57,7166.68,2643.69,23.34,1329.15,89.8605,0,1.75,3.7582,2.08,98.18041455,-30.37691468,15354,57594,47,118485786,22380,7969.826493,8157.007841,180.7691552,-71.70667752,252.4758327,20.29032258,56405.33333
2018/3/21,8978.01899,7345.29,2711.93,17.86,1321.35,89.708,0,1.5,3.7633,2.09,96.64909439,-30.46494042,286,1036,1,91717893,0,8172.115941,8306.282596,240.4486188,-9.275618258,249.724237,20.41935484,56650.91667
2018/3/20,8892.783654,7364.3,2716.94,18.2,1311,90.4277,0,1.5,3.7982,2.08,95.11777423,-30.55296616,798135,2829270,1547,64950000,4539,8373.348992,8412.919152,277.6664781,48.11280101,229.5536771,20.5483871,56896.5
2018/3/19,8588.661986,7344.24,2712.92,19.02,1312.4,89.9199,0,1.5,3.818,2.08,93.58645406,-30.6409919,760732,2657995,1721,184554990,8060,8514.409328,8444.872394,279.4010613,94.37045306,185.0306082,20.67741935,57142.08333
2018/3/18,8092.439642,7390.156667,2725.95,17.94666667,1311.633333,90.0099,0,1.5,3.8221,2.08,92.0551339,-30.72901765,375853,1268557,971,411704,717,8528.170597,8380.793712,237.9913191,123.0946263,114.8966928,20.80645161,57387.66667
2018/3/17,7906.38397,7436.073333,2738.98,16.87333333,1310.866667,90.0999,0,1.5,3.8262,2.08,90.52381374,-30.81704339,161881,527629,401,4298359,1130,8535.986821,8294.537395,187.9935892,136.0744188,51.91917033,20.93548387,57633.25
2018/3/16,8315.139163,7481.99,2752.01,15.8,1310.1,90.1899,0,1.5,3.8303,2.08,88.99249358,-30.90506913,407786,1456514,981,4975200,22600,8548.762344,8298.283171,179.2864534,144.7168257,34.56962761,21.06451613,57878.83333
2018/3/15,8291.944666,7481.74,2747.33,16.59,1318.75,90.1284,0,1.5,3.8352,2.08,87.46117342,-30.99309487,203847,732042,443,123318553,38876,8531.301198,8297.130716,168.5711996,149.4877005,19.08349906,21.19354839,58124.41667
2018/3/14,8262.032897,7496.81,2749.48,17.23,1323.55,89.766,0,1.5,3.8425,2.07,85.92985326,-31.08112061,1143319,3993076,2764,3192292,2244,8491.402613,8290.749294,155.8688944,150.7639393,5.104955091,21.32258065,58370
2018/3/13,9208.440502,7511.01,2765.31,16.35,1322.75,89.7235,0,1.5,3.8323,2.09,84.3985331,-31.16914635,326033,1177181,824,19365567,1352,8525.741547,8457.602241,219.6375651,164.5386645,55.09890068,21.4516129,58615.58333
2018/3/12,9216.378706,7588.33,2783.02,15.78,1319.15,89.9221,0,1.5,3.8298,2.1,82.86721294,-31.2571721,103285,364081,221,2706954,1460,8575.222418,8595.561598,267.7290293,185.1767374,82.55229184,21.58064516,58861.16667
2018/3/11,9570.367448,7579.156667,2784.203333,15.4,1319.633333,89.9928,0,1.5,3.825633333,2.106666667,81.33589277,-31.34519784,131718,418839,183,436128916,149600,8634.457263,8772.799026,330.5949019,214.2603703,116.3345316,21.70967742,59106.75
2018/3/10,8894.85712,7569.983333,2785.386667,15.02,1320.116667,90.0635,0,1.5,3.821466667,2.113333333,79.80457261,-31.43322358,1069946,3992921,181,67758722,1394,8634.66461,8794.991406,322.1944637,235.847189,86.34727468,21.83870968,59352.33333
2018/3/9,9345.521676,7560.81,2786.57,14.64,1320.6,90.1342,0,1.5,3.8173,2.12,78.27325245,-31.52124932,1093003,3993157,1972,51276300,1130,8710.350579,8895.087819,347.8916409,258.2560794,89.63556151,21.96774194,59597.91667
2018/3/8,9433.592923,7427.95,2738.97,16.54,1321,90.1302,0,1.5,3.8073,2.11,76.74193229,-31.60927506,1021505,3993020,243,2604346,500,8844.465907,8992.997838,371.0858064,280.8220248,90.2637816,22.09677419,59843.5
2018/3/7,9968.268316,7396.65,2726.8,17.76,1329.4,89.5903,0,1.5,3.8272,2.13,75.21061213,-31.69730081,1080918,3993318,1513,2205872,2181,9050.654342,9170.319743,427.6811434,310.1938485,117.4872949,22.22580645,60089.08333
2018/3/6,10697.57229,7372.01,2728.12,18.36,1331.4,89.5933,0,1.5,3.8372,2.12,73.67929197,-31.78532655,1058265,3992757,447,104051,1766,9288.897654,9448.002024,525.326455,353.2203698,172.1060852,22.35483871,60334.66667
2018/3/5,11527.56879,7330.71,2720.94,18.73,1320.4,89.9968,0,1.5,3.8371,2.13,72.14797181,-31.87335229,1060954,3993127,989,6046899,5681,9612.460067,9826.105073,662.0531127,414.9869184,247.0661944,22.48387097,60580.25
2018/3/4,11516.38357,7306.43,2711.043333,19.01666667,1321.033333,89.99756667,0,1.5,3.835366667,2.126666667,70.61665165,-31.96137803,1026031,3991558,612,650180,11220,9937.895134,10133.42844,760.7381049,484.1371557,276.6009493,22.61290323,60825.83333
2018/3/3,11494.89894,7282.15,2701.146667,19.30333333,1321.666667,89.99833333,0,1.5,3.833633333,2.123333333,69.08533148,-32.04940377,1038398,3992888,594,156473,6780,10166.54098,10380.96853,827.6721528,552.8441551,274.8279977,22.74193548,61071.41667
2018/3/2,11095.09196,7257.87,2691.25,19.59,1322.3,89.9991,0,1.5,3.8319,2.12,67.55401132,-32.13742952,1008966,3993372,234,3850016,1130,10354.4123,10510.80915,838.7877628,610.0328767,228.7548862,22.87096774,61317
2018/3/1,10929.7655,7180.56,2677.67,22.47,1307.75,90.2646,0,1.5,3.8318,2.1,66.02269116,-32.22545526,1093559,3972134,1871,1129352,19320,10490.35211,10586.98303,824.7493036,652.976162,171.7731416,23,61852
2018/2/28,10412.02401,7273.01,2713.83,19.85,1317.85,90.6693,0,1.5,3.8383,2.12,64.491371,-32.313481,1076926,3993268,2087,60580836,22600,10642.0688,10555.1723,763.0503429,674.9909982,88.05934468,23.64285714,68823
2018/2/27,10736.49053,7330.35,2744.28,18.59,1325.75,90.379,0,1.5,3.8567,2.13,65.48906446,-31.95522864,1145101,3993061,2101,27442023,4081,10781.16568,10588.13925,731.89834,686.3724666,45.52587344,24.28571429,64827
2018/2/26,10371.77268,7421.46,2779.6,15.8,1333.5,89.871,0,1.5,3.8719,2.13,66.48675793,-31.59697629,589012,2060890,479,1154647,1293,10874.98366,10548.79988,670.0564769,683.1092686,-13.05279173,24.92857143,66533
2018/2/25,9699.647408,7393.436667,2768.833333,16.03,1331.65,89.87706667,0,1.5,3.88045,2.126666667,67.48445139,-31.23872393,195872,713498,358,5005492930,4492928,10848.12157,10394.40852,560.3520727,658.5578295,-98.20575676,25.57142857,63393
2018/2/24,9843.276427,7365.413333,2758.066667,16.26,1329.8,89.88313333,0,1.5,3.889,2.123333333,68.48214486,-30.88047157,1006402,3981229,471,82526,23197,10762.69198,10294.20268,479.4731356,622.7408907,-143.2677551,26.21428571,56616
2018/2/23,10348.06763,7337.39,2747.3,16.49,1327.95,89.8892,0,1.5,3.8865,2.12,69.47983832,-30.52221921,1027499,3962282,1105,440722,2411,10644.74187,10303.99631,450.9106098,588.3748345,-137.4642247,26.85714286,62576
2018/2/22,9987.171846,7210.09,2703.96,18.72,1328.35,89.7418,0,1.5,3.882,2.11,70.47753179,-30.16396686,1046492,3993185,1670,453547,4520,10491.82069,10246.39186,394.6045728,549.6207822,-155.0162094,27.5,66124
2018/2/21,10680.36171,7218.23,2701.33,20.02,1330.5,90.1088,0,1.5,3.8812625,2.12,71.47522525,-29.8057145,1078569,3993276,2793,1266216,1130,10410.36697,10325.29547,401.2904353,519.9547128,-118.6642775,28.14285714,69562
2018/2/20,11446.21506,7234.31,2716.26,20.6,1339.85,89.718,0,1.5,3.880525,2.1,72.47291871,-29.44746214,1003927,3993205,203,117498897,1130,10445.47928,10529.09903,463.0492508,508.5736204,-45.52436962,28.78571429,75215
2018/2/19,11191.90266,7235.6,2720.25,20.315,1346.6,89.2083,0,1.5,3.8797875,2.0975,73.47061218,-29.08920979,1054055,3993152,829,220548,1130,10471.693,10649.60878,485.8718435,504.033265,-18.1614215,29.42857143,69225
2018/2/18,10576.17556,7236.89,2724.24,20.03,1348.433333,89.1833,0,1.5,3.87905,2.095,74.46830564,-28.73095743,1021714,3992359,382,90024020,42350,10488.10815,10636.25729,449.0979598,493.046204,-43.94824413,30.07142857,62968
2018/2/17,11095.6086,7238.18,2728.23,19.745,1350.266667,89.1583,0,1.5,3.8783125,2.0925,75.46599911,-28.37270507,1001137,3992884,204,45018457,0,10524.01996,10719.77571,456.604841,485.7579314,-29.15309041,30.71428571,69716
2018/2/16,10245.30885,7239.47,2732.22,19.46,1352.1,89.1333,0,1.5,3.877575,2.09,76.46369257,-28.01445271,1004868,3993003,194,12894,1977,10511.37358,10633.50901,389.4526471,466.4968745,-77.04422744,31.35714286,74964
2018/2/15,10117.07499,7256.43,2731.2,19.13,1352.45,88.5685,0,1.5,3.8768375,2.11,77.46138604,-27.65620036,35993,132149,115,40091186,25287,10553.11633,10539.61191,322.1728408,437.6320678,-115.4592269,32,74208
2018/2/14,9505.15,7143.62,2698.63,19.26,1336.25,89.0168,0,1.5,3.8761,2.09,78.4590795,-27.297948,1009630,3992752,467,100183,2486,10519.30369,10351.52793,216.9747275,393.5005997,-176.5258723,32.64285714,72888
2018/2/13,8577.572064,7013.51,2662.94,24.97,1325.35,89.7212,0,1.5,3.8859,2.05,79.45677296,-26.93969564,1024982,3992675,1197,228402565,2260,10342.25413,10028.9905,58.08708557,326.4178969,-268.3308113,33.28571429,73084
2018/2/12,8863.252806,6981.96,2656,25.61,1322.3,90.1347,0,1.5,3.8809,2.07,80.45446643,-26.58144329,1050421,3993019,946,249699699,12046,10229.86223,9817.038191,-44.27014828,252.2802879,-296.5504361,33.92857143,83783
2018/2/11,8099.307366,6946.136667,2643.85,26.76,1319.566667,90.20136667,0,1.5,3.8907,2.063333333,81.45215989,-26.22319093,1076342,3992705,1740,1206273,25250,9971.756796,9504.723495,-184.9015757,164.8439151,-349.7454909,34.57142857,75335
2018/2/10,8624.238538,6910.313333,2631.7,27.91,1316.833333,90.26803333,0,1.5,3.8893,2.056666667,82.44985336,-25.86493857,1046186,3997619,1715,1181561,26325,9689.559143,9344.635321,-251.1009017,81.65495176,-332.7558535,35.21428571,77570
2018/2/9,8684.106762,6874.49,2619.55,29.06,1314.1,90.3347,0,1.5,3.8879,2.05,83.44754682,-25.50668621,1010479,3993181,382,530059,199568,9438.779554,9224.53922,-295.3291091,6.25813959,-301.5872487,35.85714286,89542
2018/2/8,8256.155151,6777.16,2581,33.46,1315.45,90.3033,0,1.5,3.8902,2.09,84.44524029,-25.14843386,1039869,3992967,1458,4583218206,139860,9206.777513,9048.469389,-360.7538546,-67.14425925,-293.6095954,36.5,101569
2018/2/7,7587.933554,7051.98,2681.66,27.73,1324.65,90.3016,0,1.5,3.8967,2.1,85.44293375,-24.7901815,285,1140,1,2377522903,0,8856.010008,8782.917419,-461.2068299,-145.9567734,-315.2500565,37.14285714,95072
2018/2/6,7768.942755,7115.88,2695.14,29.98,1331.4,89.6655,0,1.5,3.9066,2.1,86.44062721,-24.43192914,1095572,3993119,2478,171827600,31705,8608.373399,8598.558389,-520.2139047,-220.8081997,-299.4057051,37.78571429,109734
2018/2/5,6905.959543,6967.53,2648.94,37.32,1333.6,89.6852,0,1.5,3.9153,2.1,87.43832068,-24.07367679,1034183,3993011,2163,13866901,341200,8287.261854,8290.813144,-629.3581209,-302.5181839,-326.839937,38.42857143,99959
2018/2/4,8256.583798,7058.67,2686.67,30.65,1332.783333,89.52016667,0,1.5,3.913666667,2.113333333,88.43601414,-23.71542443,50284,191794,83,2171876,64268,8162.405234,8284.589627,-599.9556931,-362.0056857,-237.9500074,39.07142857,78202
2018/2/3,9191.270888,7149.81,2724.4,23.98,1331.966667,89.35513333,0,1.5,3.912033333,2.126666667,89.43370761,-23.35717207,1017237,3992850,646,516906,37294,8223.775116,8449.440765,-495.5205679,-388.7086622,-106.8119057,39.71428571,76444
2018/2/2,8768.328115,7240.95,2762.13,17.31,1331.15,89.1901,0,1.5,3.9104,2.14,90.43140107,-22.99891971,1151014,3993127,1363,6391495,14690,8214.282647,8507.420283,-441.7902429,-399.3249783,-42.46526462,40.35714286,102640
2018/2/1,9171.249369,7385.86,2821.98,13.47,1341.35,88.6486,0,1.5,3.9204,2.11,91.42909454,-22.64066736,1037018,3992789,1136,309861,7006,8321.476847,8628.116481,-362.5173215,-391.963447,29.4461255,41,93008
2018/1/31,10236.67507,7411.48,2823.81,13.54,1345.05,89.1201,0,1.5,4.0135,2.11,92.426788,-22.282415,1033179,3992751,3598,100000000,40303,8482.720501,8920.581679,-211.2864316,-355.8280439,144.5416123,41.51612903,81651
2018/1/30,10084.49524,7402.48,2822.43,14.79,1344.9,89.1844,0,1.5,4.0277,2.1,92.11360948,-21.41962984,1021107,3993099,1598,29934600,40000,8622.759348,9132.202326,-102.5325707,-305.1689493,202.6363785,42.03225806,84246
2018/1/29,11348.08379,7466.51,2853.53,13.84,1343.85,89.3578,0,1.5,4.028,2.09,91.80043097,-20.55684468,1002871,3992740,248,1640517,4902,8931.952212,9535.089865,84.64099464,-227.2069605,311.8479551,42.5483871,82322
2018/1/28,11865.23189,7479.596667,2859.976667,12.92,1346.95,89.24536667,0,1.5,4.026333333,2.09,91.48725245,-19.69405952,1028648,3992633,390,202730,200000,9359.682046,9958.752051,271.5763602,-127.4502963,399.0266565,43.06451613,66645
2018/1/27,11446.46873,7492.683333,2866.423333,12,1350.05,89.13293333,0,1.5,4.024666667,2.09,91.17407394,-18.83127435,705406,2685130,1101,563070,81600,9727.434643,10229.24599,381.5351966,-25.65319776,407.1883944,43.58064516,63956
2018/1/26,11123.95015,7505.77,2872.87,11.08,1353.15,89.0205,0,1.5,4.023,2.09,90.86089542,-17.96848919,1027997,3993224,511,7543527,110908,10149.2337,10391.91948,437.6093248,66.99930675,370.610018,44.09677419,73227
2018/1/25,11219.4367,7411.16,2839.25,11.58,1354.95,89.3528,0,1.5,4.0425,2.07,90.5477169,-17.10570403,1017268,3993112,1135,223182,49976,10445.51899,10542.37715,484.1722062,150.4338866,333.7383195,44.61290323,79509
2018/1/24,10821.59111,7415.06,2837.54,11.47,1353.7,89.2033,0,1.5,4.0425,2.07,90.23453839,-16.24291887,1303000,3992935,969,117755,8180,10608.55102,10593.14333,483.398494,217.0268081,266.3716859,45.12903226,78855
2018/1/23,10800.47262,7460.29,2839.13,11.1,1333.4,90.0919,0,1.5,4.0371,2.06,89.92135987,-15.38013371,998234,3992828,468,13685122,54903,10811.76547,10630.83956,475.5988286,268.7412122,206.8576164,45.64516129,81995
2018/1/22,10917.30641,7408.03,2832.97,11.03,1332.6,90.3726,0,1.5,4.0516,2.06,89.60818135,-14.51734855,1123917,3993255,721,4748045,10000,10986.37117,10682.92444,473.3881244,309.6705946,163.7175298,46.16129032,93708
2018/1/21,11481.02513,7384.146667,2825.413333,11.11,1333.383333,90.48256667,0,1.5,4.051666667,2.06,89.29500284,-13.65456339,1058734,3993247,1549,2966321835,86300,11110.80618,10828.03366,511.2303695,349.9825496,161.2478199,46.67741935,76295
2018/1/20,12961.20566,7360.263333,2817.856667,11.19,1334.166667,90.59253333,0,1.5,4.051733333,2.06,88.98182432,-12.79177823,1064269,3993127,2713,100573477,94250,11398.47722,11215.88311,653.1299443,410.6120285,242.5179157,47.19354839,75149
2018/1/19,11517.12995,7336.38,2810.3,11.27,1334.95,90.7025,0,1.5,4.0518,2.06,88.66864581,-11.92899306,1000219,3992557,1385,36007731,22600,11415.38183,11270.65527,641.6648258,456.822588,184.8422378,47.70967742,57244
2018/1/18,11305.3074,7296.05,2798.03,12.22,1332.2,90.5232,0,1.5,4.0213,2.05,88.35546729,-11.0662079,1086103,3993073,2014,3294274,103924,11359.38939,11276.95565,608.472238,487.152518,121.31972,48.22580645,100366
2018/1/17,11139.59209,7298.28,2802.56,11.91,1335.65,90.8823,0,1.5,4.0124,2.04,88.04228877,-10.20342274,1041858,3998280,1771,8435024,114982,11328.70172,11251.98046,562.3130379,502.184622,60.12841591,48.74193548,111394
2018/1/16,11445.84964,7223.69,2776.42,11.66,1333.85,90.4671,0,1.5,4.0076,2.03,87.72911026,-9.340637581,1075673,3993041,2698,65501015,114211,11360.89167,11287.2294,544.1710983,510.5819172,33.58918106,49.25806452,102135
2018/1/15,13769.21644,7233.0325,2778.875,11.285,1339.25,90.4354,0,1.5,4.0146,2.025,87.41593174,-8.477852419,1001823,3993123,180,435404,94452,11615.86964,11738.49977,709.0957496,550.2846837,158.8110659,49.77419355,76852
2018/1/14,13815.42967,7242.375,2781.33,10.91,1335.1,90.57743333,0,1.5,4.007233333,2.02,87.10275323,-7.615067258,1024150,3992899,841,3494863,93977,11915.2535,12116.12339,833.9158823,607.0109234,226.9049589,50.29032258,65657
2018/1/13,14552.77603,7251.7175,2783.785,10.535,1330.95,90.71946667,0,1.5,3.999866667,2.015,86.78957471,-6.752282097,999273,3895494,1633,483504,115415,12290.48384,12559.15114,981.0257713,681.813893,299.2118783,50.80645161,63396
2018/1/12,14089.11203,7261.06,2786.24,10.16,1326.8,90.8615,0,1.5,3.9925,2.01,86.47639619,-5.889496935,1020845,3992837,1303,29597558,115127,12607.6644,12837.32585,1048.115584,755.0742313,293.0413531,51.32258065,80737
2018/1/11,13501.98144,7211.78,2767.56,9.88,1323.05,91.9163,0,1.5,3.9872,2,86.16321768,-5.026711774,1106249,3993227,2111,220544671,88776,12809.76004,12958.17232,1041.897863,812.4389576,229.4589052,51.83870968,100333
2018/1/10,15065.00252,7153.57,2748.23,9.82,1319.75,92.3791,0,1.5,3.9532,2.03,85.85003916,-4.163926613,1046970,3992904,3040,9283312,114810,13020.13972,13341.23236,1149.838391,879.9188442,269.9195466,52.35483871,82357
2018/1/9,14710.59636,7163.58,2751.29,10.08,1311,92.5063,0,1.5,3.9342,2.03,85.53686065,-3.301141452,1052071,3993094,2598,85257686,120348,13339.48636,13590.20763,1193.031893,942.5414539,250.4904389,52.87096774,80932
2018/1/8,15218.63286,7157.39,2747.71,9.52,1319.95,92.3351,0,1.5,3.9385,2.02,85.22368213,-2.43835629,1048234,3993037,3035,48587979,119354,13730.81891,13886.28494,1253.804279,1004.794019,249.0102598,53.38709677,30585
2018/1/7,16515.28737,7150.446667,2746.19,9.42,1319.016667,92.23233333,0,1.5,3.938433333,2.016666667,84.91050361,-1.575571129,1122542,3992699,1916,21804136,83148,14268.38844,14364.28539,1390.566431,1081.948501,308.6179293,53.90322581,67259
2018/1/6,17162.01641,7143.503333,2744.67,9.32,1318.083333,92.12956667,0,1.5,3.938366667,2.013333333,84.5973251,-0.712785968,1069647,3992829,2008,8625000,69660,14840.00511,14872.96375,1533.460274,1172.250856,361.2094185,54.41935484,62977
2018/1/5,16989.16148,7136.56,2743.15,9.22,1317.15,92.0268,0,1.5,3.9383,2.01,84.28414658,0.149999194,1108837,3992731,2207,1524852,186352,15161.99962,15257.72698,1614.149812,1260.630647,353.5191653,54.93548387,76404
2018/1/4,15163.89895,7077.92,2723.99,9.22,1314.5,91.8691,0,1.5,3.9583,2.01,83.97096806,1.012784355,1076478,3993072,2937,191685933,71307,15296.84654,15240.66734,1513.368254,1311.178169,202.1900853,55.4516129,74534
2018/1/3,15079.15218,7065.53,2713.06,9.15,1314.9,92.1708,0,1.5,3.9383,1.98,83.65778955,1.875569516,1055791,3993136,3365,301214,103957,15349.48416,15211.30094,1410.401555,1331.022846,79.37870935,55.96774194,79086
2018/1/2,14938.17668,7006.9,2695.81,9.77,1312.05,91.8616,0,1.5,3.8941,2,83.34461103,2.738354677,1046362,3992416,2694,16985400,108848,15434.39063,15161.64199,1302.410779,1325.300433,-22.88965324,56.48387097,77723
2018/1/1,13577.18855,6981.0225,2690.26,10.0875,1308.1625,92.2574,0,1.5,3.892775,1.99,83.03143252,3.601139839,1050311,3993122,2598,90335152,103423,15441.91134,14873.55954,1094.39148,1279.118642,-184.7271622,57,62044
